"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Длина;Characteristics:Макс.гостей;"Characteristics:Год яхты";"Characteristics:Кол-во кают";Characteristics:Скорость:;"Characteristics:Кол-во моторов";"Characteristics:Комнат отдыха";"Characteristics:Макс. гостей дневной чартер";Characteristics:Overnight;"Characteristics:Круизная скорость";"Characteristics:Максимальная скорость";"Characteristics:Максимум человек";Characteristics:Кают;Characteristics:Душевая;"Characteristics:Тип аренды";Characteristics:Модель;Characteristics:Построена;"Characteristics:Чартер на день";Characteristics:Ночёвка;Characteristics:Экипаж;"Characteristics:Макс. гостей на день/ночь";"Characteristics:Туалеты (гальюн)";Characteristics:Speed;"Characteristics:Cruising Speed";"Characteristics:Max Guests for Night";Characteristics:Салон;Characteristics:Пирс;Characteristics:Гостинная;"Characteristics:Санузлы(ванные комнаты)";"Characteristics:Пирс №1";"Characteristics:Пирс №2";Characteristics:Яхта;"Characteristics:Тип судна";Characteristics:Санузлы;"Characteristics:Air conditioner";"Characteristics:Макс. гостей на ночь";Characteristics:Ширина;Characteristics:Электропитание;Characteristics:Вместимость;Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2;Tabs:3;Tabs:4;Tabs:5;Tabs:6;Tabs:7;Tabs:8
746485807161;"40YT-BS — это элегантная и стильная скоростная яхта.";;Акция;"Яхты;Весь флот;Рача;Краби и Хонг Краби;Пхи Пхи;Пханг Нга&Джеймс Бонд;Симиланы;Класс Делюкс от 81тыс. до 150 тыс. бат";40YT-BS;"<ul><li data-list=""bullet"">Длина: 40 фут</li><li data-list=""bullet"">Год яхты: 2018</li><li data-list=""bullet"">Макс. чел: 8</li><li data-list=""bullet"">Каюты: 1</li></ul>";"*Цена указана за 7 человек с гидом или за 8 человек без гида.<br />*В стоимость 4‑часового тура не включены гид, трансфер и питание.<br /><br />Pier:<a href=""https://goo.gl/maps/5snr1GjYxYtovWjc8"" style=""color: rgb(7, 136, 242); font-size: 14px;""> Ao Po Grand Marina, Phuket</a>";"https://static.tildacdn.com/stor3661-3134-4261-b231-373364346438/10627622.png https://static.tildacdn.com/stor3435-3436-4033-b230-626665376335/77489338.png https://static.tildacdn.com/stor6338-6535-4030-a431-616136303330/86021849.jpg https://static.tildacdn.com/stor3166-3433-4738-b263-396630643431/88426453.png https://static.tildacdn.com/stor6362-3065-4138-a234-303039303163/92362499.png https://static.tildacdn.com/stor3464-6236-4034-a437-376661343735/49352040.png https://static.tildacdn.com/stor3839-3035-4332-b464-373430376334/20884529.png https://static.tildacdn.com/stor3636-6565-4631-a566-363839336437/35718849.png https://static.tildacdn.com/stor3566-6634-4139-a234-643061656634/57394279.jpg https://static.tildacdn.com/stor3838-3437-4834-b731-343232656535/53117950.png https://static.tildacdn.com/stor6464-6632-4666-b738-393265333464/93118358.jpg https://static.tildacdn.com/stor3434-3731-4337-a562-366561326338/25724957.jpg";;;;"product_options:[{""title"":""Выберите даты сезона:"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Выберите длительность"",""params"":{""view"":""radio"",""hasColor"":true,""linkImage"":false}},{""title"":""Выберите маршрут:"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;mRn4DG0LAa8tpI42y4IY;;40ft;8;2018;1;"25 узлов";;;;;;;;;;;;;;;;;;;;;;"Ao Po Grand Marina, Phuket";;;;;40YT-BS;Яхта;;;;;;;0;0;0;0;"Яхта 40YT-BS";"Длина: 40 футов, Год яхты: 2018, Макс чел: 8 Кают: 1";"пхукет, таиланд, пхукет сегодня, аренда, экскурсии на пхукете, снять, пхукете, цены, яхта, катер, яхты стоимость аренды, снять яхту, прогулка на яхте, индивидуальная";;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs;"info|#|Описание|#|<strong style=""color: rgb(7, 105, 4);"">Включено в стоимость: </strong><br />✓ Гид <br />✓ Капитан, помощник <br />✓ Трансфер от компании <br />✓ 1 туалет <br />✓ Минеральная вода <br />✓ Безалкогольные напитки <br />✓ Свежие фрукты <br />✓ Закуски <br />✓ Туристическая страховка <br />✓ Снаряжение для снорклинга + полотенца <br />✓ Оборудование для рыбалки <br />✓ НДС 7%<br /><br /><strong style=""color: rgb(246, 6, 6);"">Не включено: </strong><br /><span style=""color: rgb(246, 6, 6);"">✖</span> Питание (доступно платное меню) <br /><span style=""color: rgb(246, 6, 6);"">✖ </span>Входные билеты в национальные парки (для Симилан включены). <br />Пхи Пхи: Взрослые 400 бат (Дети 200 бат) <br />Хонг Краби: Взрослые 400 бат (Дети 200 бат) <br />Джеймс Бонд: Взрослые 300 бат (Дети 150 бат) <br />Острова Ко Ха и Ко Рок: Взрослые 500 бат (Дети 250 бат) <br /><span style=""color: rgb(246, 6, 6);"">✖</span> Чаевые для экипажа";"info|#|Дополнительные опции|#|<ul><li data-list=""bullet"">Дополнительные charges: </li><li data-list=""bullet"">- Доплата за рыбалку: 10,000 бат за поездку с полным рыболовным оборудованием </li><li data-list=""bullet"">- Доплата за дайвинг: 2,000 бат с человека, если вы привозите своё оборудование. Мы можем предоставить баллоны. 1 погружение на человека </li><li data-list=""bullet"">- Доплата за дайвинг: 5,000 бат с человека за полное снаряжение + баллоны</li></ul>";"info|#|Примечания|#|<strong>Противопоказания:</strong><br />Беременным женщинам, детям до&nbsp;1 года, а&nbsp;также туристам в&nbsp;период обострения хронических заболеваний и с заболеваниями опорно-двигательного аппарата поездка на яхте <u>запрещена</u>.<br /><br /><strong>Что взять с&nbsp;собой:</strong><br /><ul><li data-list=""bullet"">Деньги на&nbsp;личные расходы</li><li data-list=""bullet"">Полотенце</li><li data-list=""bullet"">Солнцезащитный крем</li><li data-list=""bullet"">Головной убор</li><li data-list=""bullet"">Рубашку с&nbsp;длинным рукавом.</li><li data-list=""bullet"">Фото и&nbsp;видео технику</li><li data-list=""bullet"">Копия или фото паспорта</li><li data-list=""bullet"">Купальные принадлежности.</li><li data-list=""bullet"">Комплект сменной одежды</li><li data-list=""bullet"">Непромокаемые чехлы</li></ul>";chars|#|Характеристики;;;;
964379184882;;;;;"40YT-BS - 1 May - 31 Oct - 4 ЧАСА(Half day) - AROUND PHUKET";;;;89000.00;;105000;"Выберите даты сезона::1 May - 31 Oct;Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::AROUND PHUKET";;PEnuEHzK3vm7yJeu6om1;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=964379184882;;;;;;;;
843827395031;;;;;"40YT-BS - 1 May - 31 Oct - 8 ЧАСОВ(Full day) - PHANG NGA BAY";;;;106000.00;;120000;"Выберите даты сезона::1 May - 31 Oct;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHANG NGA BAY";;cxOPLfaMa6a59aVKiDI6;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=843827395031;;;;;;;;
847802326321;;;;;"40YT-BS - 1 May - 31 Oct - 8 ЧАСОВ(Full day) - KRABI ISLANDS";;;;106000.00;;120000;"Выберите даты сезона::1 May - 31 Oct;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::KRABI ISLANDS";;bgpbkGyVl12MCs2GMtOA;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=847802326321;;;;;;;;
322037388011;;;;;"40YT-BS - 1 May - 31 Oct - 8 ЧАСОВ(Full day) - PHI PHI ISLANDS";;;;106000.00;;120000;"Выберите даты сезона::1 May - 31 Oct;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHI PHI ISLANDS";;m8Tl2VKEMnBYCGcblrn0;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=322037388011;;;;;;;;
691889818171;;;;;"40YT-BS - 1 May - 31 Oct - 8 ЧАСОВ(Full day) - RACHA ISLAND";;;;106000.00;;120000;"Выберите даты сезона::1 May - 31 Oct;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::RACHA ISLAND";;3Glztc5RF4ssFObVfBfz;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=691889818171;;;;;;;;
611763879832;;;;;"40YT-BS - 1 Nov - 30 Apr - 4 ЧАСА(Half day) - AROUND PHUKET";;;;99000.00;;112000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::AROUND PHUKET";;6eONDf3AVoflV4XFTb5o;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=611763879832;;;;;;;;
152073479902;;;;;"40YT-BS - 1 Nov - 30 Apr - 8 ЧАСОВ(Full day) - PHANG NGA BAY";;;;123000.00;;142000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHANG NGA BAY";;sKeagUo4V6yUC8iYLGi2;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=152073479902;;;;;;;;
331315350882;;;;;"40YT-BS - 1 Nov - 30 Apr - 8 ЧАСОВ(Full day) - KRABI ISLANDS";;;;123000.00;;142000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::KRABI ISLANDS";;ScrRL4kkEzT0sNIuaZxt;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=331315350882;;;;;;;;
472731839222;;;;;"40YT-BS - 1 Nov - 30 Apr - 8 ЧАСОВ(Full day) - PHI PHI ISLANDS";;;;123000.00;;142000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHI PHI ISLANDS";;KMz5otSBzgMJGdXDTt4Y;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=472731839222;;;;;;;;
696964153202;;;;;"40YT-BS - 1 Nov - 30 Apr - 8 ЧАСОВ(Full day) - RACHA ISLAND";;;;123000.00;;142000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::RACHA ISLAND";;YprfnA3rfj4y4SI9XCbK;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=696964153202;;;;;;;;
501211978512;;;;;"40YT-BS - 1 Nov - 30 Apr - 8 ЧАСОВ(Full day) - SIMILAN ISLANDS";;;;158000.00;;209000;"Выберите даты сезона::1 Nov - 30 Apr;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::SIMILAN ISLANDS";;Y0pkrgVS8ad0NZoz4fE3;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=501211978512;;;;;;;;
762489093882;;;;;"40YT-BS - 15 Dec - 15 Jan - 4 ЧАСА(Half day) - AROUND PHUKET";;;;106000.00;;121000;"Выберите даты сезона::15 Dec - 15 Jan;Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::AROUND PHUKET";;27kyPXga2rI72DafU5Kk;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=762489093882;;;;;;;;
136434574312;;;;;"40YT-BS - 15 Dec - 15 Jan - 8 ЧАСОВ(Full day) - AROUND PHUKET";;;;138000.00;;154000;"Выберите даты сезона::15 Dec - 15 Jan;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::AROUND PHUKET";;85l4En2vPHjCxcGzC5oR;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=136434574312;;;;;;;;
125542851112;;;;;"40YT-BS - 15 Dec - 15 Jan - 8 ЧАСОВ(Full day) - SIMILAN ISLANDS";;;;209000.00;;;"Выберите даты сезона::15 Dec - 15 Jan;Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::SIMILAN ISLANDS";;tSCCcMrozUnjLci3MVXB;746485807161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-746485807161-40yt-bs?editionuid=125542851112;;;;;;;;
639861964201;"Идеальная яхта для путешествий по ближайшим островам Пхукета для небольшой группы.";;;"Яхты;Весь флот;Рача;Краби и Хонг Краби;Пхи Пхи;Пханг Нга&Джеймс Бонд;Кхай;Класс Делюкс от 81тыс. до 150 тыс. бат";42YT-JB;"<ul><li data-list=""bullet"">Длина: 42 фута</li><li data-list=""bullet"">Год яхты: 2013/21</li><li data-list=""bullet"">Макс. чел: 8</li><li data-list=""bullet"">Каюты: 2</li></ul>";"*Цена за 6 человек; доплата 2000 бат за каждого доп. гостя. <br />*Максимум: 8 человек.<br />*В стоимость 4‑часового тура не включены гид, трансфер и питание.<br /><a href=""https://goo.gl/maps/9LYLeTBCp1ft4D4c9"" style=""color: rgb(82, 131, 166); font-size: 14px;"">Pier: Boat Lagoon, Phuket</a><br /><br />";"https://static.tildacdn.com/stor3938-3961-4737-a539-616534353434/91045733.png https://static.tildacdn.com/stor6631-3835-4564-b839-653530356165/61138867.jpg https://static.tildacdn.com/stor3935-6565-4637-a338-316564396232/20548776.jpg https://static.tildacdn.com/stor6362-6464-4161-a334-326236346264/12662192.jpg https://static.tildacdn.com/stor6165-6362-4365-b865-623561646266/14392886.jpg https://static.tildacdn.com/stor3436-3664-4661-b130-356166336163/28510385.jpg https://static.tildacdn.com/stor3134-3537-4434-a237-383265656635/69673001.jpg https://static.tildacdn.com/stor3565-6362-4464-b263-626137376337/45305131.jpg https://static.tildacdn.com/stor6631-3431-4834-b830-643838333166/55738727.jpg https://static.tildacdn.com/stor6430-3130-4163-b934-313934363761/17830710.jpg https://static.tildacdn.com/stor6364-3266-4333-a536-653261656434/88922678.jpg https://static.tildacdn.com/stor3334-3831-4662-a366-303039323939/28173951.jpg https://static.tildacdn.com/stor6532-3335-4166-b164-323336323430/82890058.jpg https://static.tildacdn.com/stor3230-6136-4037-b264-623664306237/19476297.jpg https://static.tildacdn.com/stor3035-6361-4765-b532-623531613932/24881909.jpg https://static.tildacdn.com/stor3631-3330-4936-b830-313563653238/13105426.jpg https://static.tildacdn.com/stor6332-3864-4034-b934-346364366366/59643795.jpg https://static.tildacdn.com/stor6464-3834-4736-b638-303265326666/79353071.jpg https://static.tildacdn.com/stor3631-3232-4265-b335-373130313565/61654166.jpg https://static.tildacdn.com/stor6265-3337-4938-b562-353262376164/75025402.jpg https://static.tildacdn.com/stor6531-3134-4162-a534-346539363738/96617484.jpg https://static.tildacdn.com/stor3066-3533-4431-a430-346364653136/33211365.jpg https://static.tildacdn.com/stor3462-6631-4233-b430-366562613237/28335669.jpg https://static.tildacdn.com/stor3966-6430-4134-a364-633661376439/27217447.jpg https://static.tildacdn.com/stor3966-3965-4431-b863-383434633063/41146613.jpg https://static.tildacdn.com/stor6164-6533-4463-b264-313262383139/54508588.jpg https://static.tildacdn.com/stor3734-6665-4936-b933-643434343734/85561745.jpg https://static.tildacdn.com/stor6634-3962-4965-b039-303530326262/24195143.jpg https://static.tildacdn.com/stor6234-3330-4234-a565-666635646339/67558628.jpg https://static.tildacdn.com/stor3933-6537-4830-b233-636439376131/38481302.jpg https://static.tildacdn.com/stor6534-3965-4463-b535-393232306639/66394225.jpg https://static.tildacdn.com/stor6264-3662-4962-a537-316565633665/20536230.jpg https://static.tildacdn.com/stor3238-3931-4232-a335-383166376637/86288125.jpg https://static.tildacdn.com/stor3361-3465-4764-b839-643135656231/89590100.jpg";;;;"product_options:[{""title"":""Выберите длительность"",""params"":{""view"":""radio"",""hasColor"":true,""linkImage"":false}},{""title"":""Выберите маршрут:"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;2BjnMMHfiX8rFUiLDcIK;;42ft;8;2013/21;2;;;;;;;;;;;;;;;;;;;;;;;"Boat Lagoon, Phuket";;;;;;Яхта;;;;;;;0;0;0;0;"Яхта 42YT-JB";"Длина: 42 футов, Год яхты: 2013/21 Макс чел: 8 Кают: 2";"пхукет, таиланд, пхукет сегодня, аренда, экскурсии на пхукете, снять, пхукете, цены, яхта, катер, яхты стоимость аренды, снять яхту, прогулка на яхте, индивидуальная";;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb;"info|#|Описание|#|<strong style=""color: rgb(7, 105, 4);"">Включено в стоимость: </strong><br />✓ Гид<br />✓ Трансфер<br />✓ 2 каюты | 2 ванные комнаты<br />✓ Капитан, команда и стюардесса<br />✓ Безалкогольные напитки и лед<br />✓ 24 банки пива<br />✓ Фрукты и закуски<br />✓ Лодка-тендер, 2 SUP<br />✓ Сет для снорклинга + ласты<br />✓ Спасательные жилеты<br />✓ 2 рыболовных комплекта<br /><br /><strong style=""color: rgb(246, 6, 6);"">Не включено:</strong><br /><span style=""color: rgb(246, 6, 6);"">✖</span> <a href=""http://tratato-boats.tilda.ws/keitering"" style=""color: rgb(11, 121, 194); border-bottom-color: rgb(11, 121, 194); border-bottom-style: solid; box-shadow: none; text-decoration: none;"">Catering lunch</a> от 1000 THB<br /><span style=""color: rgb(246, 6, 6);"">✖ </span>Входные билеты в национальные парки (если применимо):<br /><ul><li data-list=""bullet"">Симиланы: взрослые 500 бат (дети 250 бат)</li><li data-list=""bullet"">Пхи Пхи: взрослые 400 бат (дети 200 бат)</li><li data-list=""bullet"">Хонг Краби: взрослые 400 бат (дети 200 бат)</li><li data-list=""bullet"">Джеймс Бонд: взрослые 300 бат (дети 150 бат)</li><li data-list=""bullet"">Острова Ко Ха и Ко Рок: взрослые 500 бат (дети 250 бат)</li></ul>";"info|#|Примечания|#|<strong>Противопоказания:</strong><br />Беременным женщинам, детям до&nbsp;1 года, а&nbsp;также туристам в&nbsp;период обострения хронических заболеваний и с заболеваниями опорно-двигательного аппарата поездка на яхте <u>запрещена</u>.<br /><br /><strong>Что взять с&nbsp;собой:</strong><br /><ul><li data-list=""bullet"">Деньги на&nbsp;личные расходы</li><li data-list=""bullet"">Полотенце</li><li data-list=""bullet"">Солнцезащитный крем</li><li data-list=""bullet"">Головной убор</li><li data-list=""bullet"">Рубашку с&nbsp;длинным рукавом.</li><li data-list=""bullet"">Фото и&nbsp;видео технику</li><li data-list=""bullet"">Копия или фото паспорта</li><li data-list=""bullet"">Купальные принадлежности.</li><li data-list=""bullet"">Комплект сменной одежды</li><li data-list=""bullet"">Непромокаемые чехлы</li></ul>";chars|#|Характеристики;"info|#|Календарь|#|<br /><br /><strong><a href=""https://jstrieb.github.io/link-lock/#eyJ2IjoiMC4wLjEiLCJlIjoiZVhyRGdDVmRJakwwYm9LVmNqdUIwRzBOVW10c05ja01waE0wZlNWc0ZBQkpIR05UZnNUcC9MMTJ1OTdwREJ3OC9HczllTkE9IiwiaCI6IkpCIiwicyI6Im1rczkraFljSW9RMkZ0WjRoNWlLckE9PSIsImkiOiJBbzhCUUJhLzZaRzVWK0hwIn0="" style=""color: rgb(0, 96, 145);"">КАЛЕНДАРЬ</a></strong>";;;;
145594888731;;;;;"42YT-JB - 4 ЧАСА(Half day) - PHANG NGA BAY";;;;125000.00;;;"Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::PHANG NGA BAY";;NSTiXCKoyNM0EoufmZAZ;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=145594888731;;;;;;;;
517542256531;;;;;"42YT-JB - 4 ЧАСА(Half day) - KOH KHAI";;;;125000.00;;;"Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::KOH KHAI";;4ZJ08mG6pbGTnYEDMjDx;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=517542256531;;;;;;;;
990682379651;;;;;"42YT-JB - 4 ЧАСА(Half day) - KOH MAITON";;;;125000.00;;;"Выберите длительность:4 ЧАСА(Half day) #cdfcef;Выберите маршрут::KOH MAITON";;TcDsxxNARIGplLl8zmhM;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=990682379651;;;;;;;;
133447428351;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - PHI PHI ISLANDS";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHI PHI ISLANDS";;0xG1PlaRjF0cO5MOTp32;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=133447428351;;;;;;;;
630507700091;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - PHANG NGA BAY + KOH KHAI";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHANG NGA BAY + KOH KHAI";;LSzb3XBp82LcDNUjleBf;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=630507700091;;;;;;;;
571312527471;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - PHANG NGA BAY + KOH NAKA";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PHANG NGA BAY + KOH NAKA";;13eA0SzR5MY7AJFuedDy;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=571312527471;;;;;;;;
660981484081;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - PODA ISLAND + KOH KRABI";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::PODA ISLAND + KOH KRABI";;xuYALSeRONUF4cObCM1p;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=660981484081;;;;;;;;
258666860511;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - RACHA YAI + KOH MAITON";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::RACHA YAI + KOH MAITON";;OTLiaAfcZvKptuNHSXh7;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=258666860511;;;;;;;;
212986471801;;;;;"42YT-JB - 8 ЧАСОВ(Full day) - RACHA YAI + KOH HEY";;;;145000.00;;;"Выберите длительность:8 ЧАСОВ(Full day) #d6f0ff;Выберите маршрут::RACHA YAI + KOH HEY";;OFPipxPkc68bxhm65CCX;639861964201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;https://onlysea.travel/yacht/tproduct/710908964-639861964201-42yt-jb?editionuid=212986471801;;;;;;;;
